pair,matcher,param_num_disparities,param_block_size,param_p1,param_p2,param_uniqueness_ratio,param_mode_hh,mae,rmse,bad_0_5,bad_1_0,bad_3_0,density,evaluated,gt_valid,elapsed_ms
random-dot-640x480-d64-s0,opencv-sgbm,64,3,200,3200,15,True,0.23378387513630952,0.48505432691098727,0.0009145232909616451,0.00046644360623344954,0.00046644360623344954,0.9544061974200785,272273,285280,46.450416999999966
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,800,5,False,0.3146337460613957,1.4107733646765397,0.0052162924650288,0.005150170447866463,0.005150170447866463,0.9542344363432417,272224,285280,34.07079200000007
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,800,5,True,0.22499631549440735,0.42402472928583784,0.0003415099882491187,0.0003194770857814336,0.0003194770857814336,0.9545709478407179,272320,285280,45.94162499999976
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,800,10,False,0.3192552765666116,1.4449009304843508,0.005441272104019781,0.00537881320748478,0.00537881320748478,0.9540766965787998,272179,285280,33.33095900000016
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,800,10,True,0.2268665621537879,0.4654774736782851,0.00044066128570274457,0.00041862822141760733,0.00041862822141760733,0.9545639371845205,272318,285280,46.10579200000009
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,800,15,False,0.32382350005409766,1.479021776035373,0.005645543659238513,0.005597762365247562,0.005597762365247562,0.9537051318003366,272073,285280,33.518250000000194
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,800,15,True,0.2298413664222391,0.528666426726342,0.0005875505385267905,0.0005655173933320359,0.0005655173933320359,0.9545604318564218,272317,285280,46.276334000000304
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,1568,5,False,0.3832583900833553,1.8345779261828064,0.008809536065417055,0.008780121921626013,0.008780121921626013,0.9533721256309591,271978,285280,33.47512499999983
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,1568,5,True,0.219296937041064,0.2757308279531692,6.242724471847148e-05,3.6721908657924405e-05,3.6721908657924405e-05,0.9545604318564218,272317,285280,46.2809580000001
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,1568,10,False,0.37516905857905997,1.7933422471647311,0.00835014653255379,0.008320692752897516,0.008320692752897516,0.9520891755468311,271612,285280,34.489459
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,1568,10,True,0.21968084842770683,0.2903144282000134,8.078819904743369e-05,5.508286298688661e-05,5.508286298688661e-05,0.9545604318564218,272317,285280,45.29958400000034
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,1568,15,False,0.3394050799574182,1.5773023824280032,0.0065025940217491645,0.0064767461181987705,0.0064767461181987705,0.9492954290521592,270815,285280,32.938832999999775
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,1568,15,True,0.22090702869453904,0.3322910574269327,0.00013954632754460892,0.00011384042510218096,0.00011384042510218096,0.9545393998878295,272311,285280,45.957749999999905
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,3200,5,False,0.5417687591610109,2.5602482442198617,0.0171047296051904,0.0170826114203561,0.0170826114203561,0.9508903533370724,271270,285280,33.38433399999996
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,3200,5,True,0.2189824105289652,0.2673721746012917,5.141010575793184e-05,1.4688601645123384e-05,1.4688601645123384e-05,0.9545709478407179,272320,285280,46.02783300000013
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,3200,10,False,0.467586380562831,2.252329921294299,0.01320087956422265,0.013178630890799802,0.013178630890799802,0.9453133763320247,269679,285280,33.26379099999954
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,3200,10,True,0.21898700419823955,0.2673760739588567,5.141086091158801e-05,1.4688817403310859e-05,1.4688817403310859e-05,0.954556926528323,272316,285280,46.13787499999944
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,3200,15,False,0.40578786355109014,1.9598341577446878,0.00994108434633455,0.00991871131329704,0.00991871131329704,0.9400588895120583,268180,285280,33.37308299999986
random-dot-640x480-d64-s0,opencv-sgbm,64,3,392,3200,15,True,0.2199370206387573,0.2991352230956344,0.00010282360976971184,6.610089199481476e-05,6.610089199481476e-05,0.9545393998878295,272311,285280,46.736084000000844
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,800,5,False,0.30119400144795727,1.2547789466755614,0.005018313538057993,0.0039933432034180375,0.003978648288226067,0.9541608244531689,272203,285280,33.4077499999994
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,800,5,True,0.2522572230740658,0.757501451141623,0.002571185095941935,0.001476594869383797,0.0014361905321618525,0.9543185642176107,272248,285280,46.14683299999989
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,800,10,False,0.30701882348931125,1.3043472062646908,0.005305663538627729,0.004273190232288122,0.004258493103372256,0.9540171060011217,272162,285280,33.270124999999595
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,800,10,True,0.25263000041839506,0.7642891619949043,0.0025643003831755445,0.001462165547999809,0.0014511441996480517,0.9541468031407739,272199,285280,46.119832999999666
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,800,15,False,0.3101117062729614,1.3298737571128105,0.005453496448245069,0.004420859991400821,0.004406160540057842,0.9538663768928771,272119,285280,32.92158399999945
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,800,15,True,0.25397100847739407,0.7842476724328671,0.0026051809663788354,0.0015101965827668566,0.0015101965827668566,0.9539750420639372,272150,285280,45.94575000000045
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,1568,5,False,0.3400373184662549,1.5334758457727518,0.0070631014471461105,0.006067729376331448,0.0060236538602806144,0.9543606281547953,272260,285280,33.146042000000264
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,1568,5,True,0.24678880683431495,0.6842087855314768,0.0023318497627755987,0.0011640887792123856,0.0011383833487565915,0.954556926528323,272316,285280,45.77162499999954
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,1568,10,False,0.34500595343109136,1.566525554907813,0.007311150054925474,0.00631918497209639,0.006278771579832983,0.9541047392035894,272187,285280,33.324042000000276
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,1568,10,True,0.24745385592497912,0.6957123549020061,0.002350417933688834,0.0011788814948658058,0.0011678639108016395,0.954472798653954,272292,285280,46.51812500000041
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,1568,15,False,0.34112763358563575,1.543936446566866,0.007066384305420748,0.006084737786405482,0.006055325156622254,0.953421200224341,271992,285280,34.86916700000009
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,1568,15,True,0.2488017771221011,0.7153781635491767,0.002390929891765432,0.0012377010346005385,0.0012377010346005385,0.9544272293886708,272279,285280,45.87837500000003
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,3200,5,False,0.40277972568784365,1.9005155258773265,0.010361951531503053,0.00937317360955402,0.00932171304856039,0.9536350252383623,272053,285280,33.10175000000015
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,3200,5,True,0.22887334680685606,0.346924544917791,0.00138444646011362,0.00018728586065197512,0.00016525222998703688,0.9545393998878295,272311,285280,46.45595800000013
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,3200,10,False,0.39522861377288127,1.8685784382989632,0.009838563635962104,0.008881576525842332,0.008837407889990651,0.9523485698261357,271686,285280,32.862666999999846
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,3200,10,True,0.23104685916622486,0.4058976248597861,0.001457934727123829,0.00029011799355864606,0.0002791008545627481,0.9545113572630398,272303,285280,46.113875000000526
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,3200,15,False,0.3498867452087384,1.6047381250806052,0.007460812268234669,0.0065115901133157034,0.006474655399116521,0.9490605720695457,270748,285280,33.643541
random-dot-640x480-d64-s0,opencv-sgbm,64,5,200,3200,15,True,0.23559839235235258,0.5017206424128191,0.0016821166757261014,0.0005362205996856131,0.0005288751120186869,0.9544167134043746,272276,285280,46.10545899999963
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,800,5,False,0.29569399651330874,1.227502944668673,0.0041882816288741605,0.003809866709774127,0.003809866709774127,0.9541082445316882,272188,285280,33.61254200000019
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,800,5,True,0.24967051045076014,0.747295077155786,0.0018109087970496513,0.0013921590955006447,0.0013921590955006447,0.9542870162647223,272239,285280,47.66091699999997
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,800,10,False,0.300869381639011,1.272552976963976,0.004434744588840022,0.0040563032527583965,0.0040563032527583965,0.9540416432978127,272169,285280,33.382915999999874
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,800,10,True,0.2507150725118204,0.7617358389956934,0.0018699004801492982,0.001443754201765568,0.001443754201765568,0.9541748457655637,272207,285280,46.21916700000028
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,800,15,False,0.30567212342977623,1.3137414221497563,0.004645146116305051,0.004281325336626095,0.004281325336626095,0.9538418395961862,272112,285280,34.703040999999324
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,800,15,True,0.25132592798298226,0.772131127948334,0.0018850176008466044,0.0014624503024112058,0.0014624503024112058,0.9539610207515423,272146,285280,45.89216599999979
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,1568,5,False,0.3325200860564655,1.497911031650803,0.006049253484656493,0.005770113676014177,0.005770113676014177,0.9543781547952889,272265,285280,33.36316700000008
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,1568,5,True,0.24313612057095269,0.6555025965424316,0.0015165981198589893,0.0010832843713278497,0.0010832843713278497,0.9545709478407179,272320,285280,45.97149999999939
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,1568,10,False,0.3390400147089393,1.5426259269374671,0.0063622905715408715,0.006097807360714693,0.006097807360714693,0.9542519629837353,272229,285280,33.15820899999977
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,1568,10,True,0.24437042312925208,0.6768357679520207,0.0015680197416255994,0.0011383749880654235,0.0011383749880654235,0.9545639371845205,272318,285280,46.05775000000101
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,1568,15,False,0.33935501255681205,1.5461940129376561,0.006354374926496531,0.006100787957191579,0.006100787957191579,0.9537857543466068,272096,285280,33.43262499999966
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,1568,15,True,0.24660539785020477,0.7087664077082563,0.0016818819451074863,0.0012559031118488215,0.0012559031118488215,0.9545499158721257,272314,285280,49.209540999999746
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,3200,5,False,0.3905728329556984,1.8458037946033787,0.009085095591964541,0.008831506758693687,0.008824156357729315,0.9537787436904094,272094,285280,35.729416999998875
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,3200,5,True,0.2270897577519474,0.3515280297863274,0.0006242724471847149,0.00019829830675279178,0.00019829830675279178,0.9545604318564218,272317,285280,46.303125000001444
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,3200,10,False,0.3899136969879383,1.8487120697816455,0.008972684631656397,0.008729881357491033,0.008722523682516324,0.9528358104318564,271825,285280,33.712582999999796
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,3200,10,True,0.22812282324801225,0.3793374689553264,0.000675683119305809,0.0002533811697396784,0.0002533811697396784,0.9545604318564218,272317,285280,46.086499999999475
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,3200,15,False,0.35935173879502175,1.6753579792175364,0.007350310719356802,0.007117962713677184,0.007110586586512752,0.9504521873247336,271145,285280,33.17616700000059
random-dot-640x480-d64-s0,opencv-sgbm,64,5,392,3200,15,True,0.23088795200887605,0.4421279159433506,0.0008262763214912635,0.00040762965193569,0.00040762965193569,0.954521873247336,272306,285280,45.992208000001256
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,800,5,False,0.2922931028806683,1.2054366426676182,0.004589465174814896,0.003685535284499072,0.003637766631758805,0.9539575154234436,272145,285280,33.38766699999951
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,800,5,True,0.2584261808239534,0.8663509163373301,0.0028994880878445667,0.0019293171687178676,0.0019146176093371601,0.9538593662366798,272117,285280,45.63175000000008
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,800,10,False,0.29521409980468066,1.230490424764924,0.004726342560604502,0.003829587051438484,0.0037854843214794997,0.953771733034212,272092,285280,33.750167000000886
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,800,10,True,0.25787812058490445,0.8578576154417126,0.0028744293412337257,0.001907709498849493,0.0018966822763127908,0.953638530566461,272054,285280,46.89475000000165
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,800,15,False,0.2961080572017173,1.2394953230367827,0.004713477899597774,0.0038347562006868,0.0038310795408587205,0.9534001682557487,271986,285280,33.589792000000784
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,800,15,True,0.2598387225119169,0.8847772291978383,0.002908462485981652,0.0019892265548875775,0.0019781957237144485,0.9533265563656759,271965,285280,46.60195800000011
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,1568,5,False,0.3146163728573686,1.3770933936169902,0.005793193640344432,0.004885825961736269,0.004827049108061246,0.9542063937184521,272216,285280,33.383957999999936
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,1568,5,True,0.25340958581962736,0.8021499255897985,0.0026700357351412693,0.0017004491683224317,0.0016710677572067093,0.9544342400448682,272281,285280,46.69991699999976
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,1568,10,False,0.319758206964416,1.4174661261442851,0.006003688925141274,0.00511085146564964,0.005070434955137673,0.9540311273135166,272166,285280,33.59995799999993
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,1568,10,True,0.2541744174748448,0.8130638441246152,0.002699496461272326,0.0017335541900959698,0.0017041719156875635,0.9544061974200785,272273,285280,45.46299999999981
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,1568,15,False,0.3226186684837005,1.4391927281907892,0.006101931665717069,0.005219724677902553,0.0052160488154533256,0.9536069826135727,272045,285280,33.109791999999416
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,1568,15,True,0.25559842019321166,0.833070553546224,0.00272945014253387,0.001781673377024128,0.0017669791636053722,0.9542063937184521,272216,285280,47.77841699999996
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,3200,5,False,0.3609203484015056,1.6787261244811629,0.008200274812077036,0.007322198790532944,0.00728545920804156,0.9541012338754907,272186,285280,33.56204099999971
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,3200,5,True,0.23895191844762723,0.5889946205528098,0.0020418056024795453,0.0009437842443115884,0.0009254226831382111,0.9545288839035334,272308,285280,45.79858299999984
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,3200,10,False,0.3646554455071874,1.7049618469731367,0.008332506331161074,0.007461397376381553,0.007443019550331352,0.9536840998317443,272067,285280,33.76512499999862
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,3200,10,True,0.2402689044042274,0.6153582682825558,0.002049270635934952,0.0009842375097321992,0.0009842375097321992,0.954472798653954,272292,285280,45.65312500000118
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,3200,15,False,0.35396046368219397,1.643657020623897,0.007731712163922602,0.006866908566339636,0.006855868520413045,0.9525308468872686,271738,285280,33.600749999999735
random-dot-640x480-d64-s0,opencv-sgbm,64,7,200,3200,15,True,0.24232794768035928,0.6528319627017117,0.0020971290266897312,0.001076109990928356,0.001076109990928356,0.9544202187324734,272277,285280,48.050458999998824
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,800,5,False,0.2900511205428128,1.1939921005229919,0.004284968799841243,0.003557332588547447,0.003557332588547447,0.9538488502523836,272114,285280,34.017959000001596
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,800,5,True,0.2573529998570349,0.8588903755605898,0.0027049077905754544,0.0018816749847481423,0.001877999838293556,0.9537927650028043,272098,285280,46.37329200000018
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,800,10,False,0.2923263388120056,1.2137337271527755,0.0043961537330549595,0.0036720381098009234,0.0036720381098009234,0.9536455412226584,272056,285280,33.824666000001
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,800,10,True,0.2578311103122513,0.8627747717453512,0.0027238340997562884,0.0019151384156181192,0.0019114625261447639,0.9535999719573752,272043,285280,46.440125000000165
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,800,15,False,0.29401322188534773,1.2267085926896133,0.004478039956763752,0.0037684654808561955,0.0037684654808561955,0.9534282108805384,271994,285280,33.483458000000965
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,800,15,True,0.2595905051329836,0.8863656035764429,0.002768840433159898,0.001985622621389568,0.001985622621389568,0.9532915030846887,271955,285280,46.55220899999968
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,1568,5,False,0.312190099015736,1.3664068708346084,0.005337673024363006,0.004768272254386223,0.004746230934258089,0.9542063937184521,272216,285280,33.09008300000116
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,1568,5,True,0.2506920319435186,0.7780703298669908,0.002321208203561145,0.0015682846565199507,0.0015682846565199507,0.9544026920919798,272272,285280,46.67245899999983
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,1568,10,False,0.3172110771470534,1.4050722529572905,0.005559046033898056,0.005000569499097987,0.004993221123640091,0.9540416432978127,272169,285280,34.03666600000044
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,1568,10,True,0.2524520032540124,0.8025705959812582,0.0024057797481093508,0.0016491528349635092,0.0016491528349635092,0.954364133482894,272261,285280,46.33087500000066
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,1568,15,False,0.32134480195491094,1.4361506928776209,0.00575173103215089,0.005196771680167002,0.005196771680167002,0.953771733034212,272092,285280,33.64641699999993
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,1568,15,True,0.25538482199805523,0.8395350755213258,0.0025603632262780696,0.001796295003801974,0.001796295003801974,0.9542449523275378,272227,285280,46.26862499999973
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,3200,5,False,0.3561457244526131,1.6542727253228446,0.007664214803765238,0.007102074408282937,0.007094726167819115,0.9540591699383062,272174,285280,33.485374999999706
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,3200,5,True,0.23800820883391544,0.5844464558177397,0.0017553716944478108,0.0009254260815917329,0.0009254260815917329,0.9545253785754346,272307,285280,46.70233399999901
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,3200,10,False,0.36110466188316226,1.6875250962678694,0.007872510897289827,0.00732121461596701,0.00732121461596701,0.9537507010656198,272086,285280,33.48470899999967
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,3200,10,True,0.23982805855207606,0.6164770204191564,0.001828851789557183,0.0010172529030267863,0.0010172529030267863,0.9545078519349411,272302,285280,46.79149999999943
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,3200,15,False,0.3524898219646744,1.637723547001402,0.007391600286980997,0.006847072241947055,0.006847072241947055,0.9527306505888952,271795,285280,33.5458329999998
random-dot-640x480-d64-s0,opencv-sgbm,64,7,392,3200,15,True,0.24150952486875393,0.6503294161666802,0.0018986969870580113,0.0010797232382883082,0.0010797232382883082,0.954472798653954,272292,285280,46.33145899999924
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,800,5,False,0.2806546432698315,1.1296491664348816,0.00444994818805165,0.003255701151621604,0.0032116058764303404,0.9539329781267527,272138,285280,33.57175000000012
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,800,5,True,0.257289297662406,0.8900930934193266,0.003469198005211147,0.002069023810311309,0.0020249238356687947,0.95383132361189,272109,285280,46.06370900000023
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,800,10,False,0.2841443341161558,1.1616255487444478,0.004634359679233218,0.003436261935038111,0.0033848098846739044,0.9537927650028043,272098,285280,33.23699999999974
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,800,10,True,0.25816925695124154,0.8994870995106511,0.0034879831812317835,0.0021207231776298623,0.0020729425861061392,0.9537191531127314,272077,285280,46.43216699999897
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,800,15,False,0.28629716924940646,1.1801987428920806,0.004738953165613361,0.0035404281601905873,0.0034999871324002487,0.9534527481772294,272001,285280,33.733124999999475
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,800,15,True,0.2598102972869395,0.9207019080328223,0.0035335559118118576,0.0021804356458943095,0.002143666073450898,0.9533230510375771,271964,285280,47.62700000000031
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,1568,5,False,0.3015482739290482,1.3010388841632925,0.005565678682164847,0.004364373778489662,0.004320289194868554,0.9541643297812675,272204,285280,33.751457999999346
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,1568,5,True,0.2528324791917583,0.8393458947136002,0.003251046947322019,0.0018294026890015428,0.0017889941958709867,0.9542204150308469,272220,285280,46.114417000000074
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,1568,10,False,0.3059651306897304,1.3352267450589337,0.005787611204815292,0.004589667552263048,0.004545571466893027,0.9539154514862591,272133,285280,33.2391670000014
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,1568,10,True,0.25454742316997186,0.8591712160377313,0.0033029006006943806,0.0019214872237632492,0.0018810735345445194,0.954097728547392,272185,285280,48.636790999999846
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,1568,15,False,0.30510665479127097,1.3292848209684924,0.005683823529411765,0.004536764705882353,0.0045,0.9534492428491307,272000,285280,33.93620800000008
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,1568,15,True,0.2538452913788169,0.8510432561783214,0.0032302519155504106,0.0018815574297631516,0.001841133344358084,0.9538523555804823,272115,285280,46.39075000000048
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,3200,5,False,0.33691461735027595,1.552991021482195,0.007370637233108344,0.006194862599711201,0.006150771050958808,0.954013600673023,272161,285280,33.612166000001054
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,3200,5,True,0.24269410584536694,0.7088357489628718,0.00270318910203437,0.001292829570538177,0.001252428646458859,0.9543991867638811,272271,285280,46.97875000000096
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,3200,10,False,0.34077150641314874,1.5805088421936668,0.007516420346159642,0.006362309838240754,0.006325554726523591,0.9536981211441391,272071,285280,34.138290999999654
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,3200,10,True,0.2437700612598474,0.7238447225834618,0.0027326318109195087,0.0013552972288028208,0.0013075496299561088,0.9543781547952889,272265,285280,50.03195800000171
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,3200,15,False,0.33176660453850454,1.5219561988188466,0.007006027244026111,0.005880058579807629,0.005861660399019745,0.9526289960740325,271766,285280,37.969583999998946
random-dot-640x480-d64-s0,opencv-sgbm,64,9,200,3200,15,True,0.24588206332370377,0.7532530557082637,0.0028065947629823374,0.0014510535751021249,0.0014179915949099244,0.9542063937184521,272216,285280,47.01483300000042
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,800,5,False,0.27980664202991307,1.123647434939928,0.004160051743399776,0.0031714882107367554,0.0031567883812547775,0.9538418395961862,272112,285280,33.91766700000076
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,800,5,True,0.2574764143460295,0.8911227965231829,0.003035771383628151,0.0020177221423872335,0.0020066963383304727,0.9537612170499159,272089,285280,46.74954199999881
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,800,10,False,0.2831261671386454,1.153984598680299,0.0043187415003491745,0.003333700885801448,0.0033263498364391516,0.9536946158160404,272070,285280,33.76595900000012
random-dot-640x480-d64-s0,opencv-sgbm,64,9,392,800,10,True,0.25814894223295315,0.8984470584886808,0.0030473123734115564,0.0020474704366589104,0.0020437945471855554,0.9535999719573752,272043,285280,46.669542000000064
